Driver_tag,Timestamp,A_z,Lane_Change,No_Of_Veh,Dist_Veh,GPS,X_pos,Target,Vehicle_Flag,norm_avail,accr_avail,brek_avail,llc_avail,rlc_avail
11,588,-0.08428,0,0,999,123,-0.14,2,0,1,1,1,1,1
11,589,0.03822,0,0,999,123,-0.069,0,0,1,1,1,1,1
11,590,0.040288889,0,1,999,122.5,0.05,0,0,1,1,1,1,1
11,591,0.0882,0,1,999,122.9,0.08,1,0,1,1,1,1,1
11,592,0.08722,0,1,999,121.7,0.199,1,0,1,1,1,1,1
11,596,-0.096911111,0,1,999,122.2,-0.1,2,0,1,1,1,1,1
11,598,-0.0392,0,0,999,121.3,0.08,0,0,1,1,1,1,1
11,600,0.025044444,0,0,999,120.2,0.03,0,0,1,1,1,1,1
11,601,0.04214,0,0,999,118.9,0.339,0,0,1,1,1,1,1
11,603,-0.02842,1,0,999,118.65,1.447,4,0,1,1,1,1,1
11,604,0.00588,0,0,999,118.9,0,0,0,1,1,1,1,1
11,607,0.04018,0,0,999,118.7,-0.15,0,0,1,1,1,1,1
11,608,0.07056,0,0,999,118.3,-0.04,1,0,1,1,1,1,1
11,609,0.01764,0,0,999,118.9,0,0,0,1,1,1,1,1
11,610,0.062066667,0,0,999,119.0333333,-0.01,0,0,1,1,1,1,1
11,611,0.04704,0,0,999,119.8,-0.02,0,0,1,1,1,1,1
11,615,-0.08232,0,0,999,121.525,-0.82,2,0,1,1,1,1,1
11,616,0.04018,-1,1,999,122.1,0.32,3,0,1,1,1,1,1
11,618,0.02058,0,1,999,122.2,0.08,0,0,1,1,1,1,1
11,619,-0.08624,0,1,999,122.7,0.419,2,0,1,1,1,1,1
11,620,-0.21266,0,1,999,123.3,0,2,0,1,1,1,1,1
11,621,0.04312,0,1,999,123.4,-0.01,0,0,1,1,1,1,1
11,622,0.060977778,0,1,999,122.4,-0.081,0,0,1,1,1,1,1
11,623,0.095327273,0,1,999,122.1,-0.191,1,0,1,1,1,1,1
11,624,0.03038,0,1,999,122.7,-0.243,0,0,1,1,1,1,1
11,625,-0.021777778,0,1,999,122.5,-0.241,0,0,1,1,1,1,1
11,626,-0.03626,0,1,999,122.8,-0.191,0,0,1,1,1,1,1
11,628,0.0392,0,1,999,123.4,-0.112,0,0,1,1,1,1,1
11,629,0.13524,0,0,999,123.4,0.03,1,0,1,1,1,1,1
11,630,0.027222222,0,0,999,122.8,-0.154,0,0,1,1,1,1,1
11,632,-0.01372,0,0,999,122.6,-0.322,0,0,1,1,1,1,1
11,633,0.0441,0,0,999,122.52,-0.332,0,0,1,1,1,1,1
11,637,-0.08036,0,0,999,123.6,0.909,2,0,1,1,1,1,1
11,638,-0.06174,0,1,999,123.2,1.435,0,0,1,1,1,1,1
11,639,-0.12642,1,1,999,122.6,1.445,4,0,1,1,1,1,1
11,640,0.00686,0,1,999,122.275,0,0,0,1,1,1,1,1
11,641,0.09016,0,2,52.41,121.9,0,1,1,1,1,1,1,1
11,642,0.05782,0,1,999,121.9,-0.284,0,0,1,1,1,1,1
11,643,0.049,0,1,999,121.7,-0.273,0,0,1,1,1,1,1
11,644,-0.06664,0,1,999,121.4,-0.224,0,0,1,1,1,1,1
11,646,-0.01176,0,0,999,122.2,-0.181,0,0,1,1,1,1,1
11,648,-0.0735,0,0,999,122.3,-0.179,0,0,1,1,1,1,1
11,650,-0.094733333,0,0,999,122.1,-0.18,2,0,1,1,1,1,1
11,655,0.04116,0,0,999,121.2,-0.486,0,0,1,1,1,1,1
11,658,0.00588,0,1,999,120.1,-0.304,0,0,1,1,1,1,1
11,660,0.011977778,0,0,999,119.5,0.162,0,0,1,1,1,1,1
11,663,-0.15386,0,0,999,118.4,-0.214,2,0,1,1,1,1,1
11,664,0.03038,0,0,999,119.3,-0.081,0,0,1,1,1,1,1
11,665,0.03234,0,0,999,117.9,-0.16,0,0,1,1,1,1,1
11,668,-0.00392,0,0,999,117.9666667,-0.071,0,0,1,1,1,1,1
11,669,0.04116,0,0,999,118.825,0.162,0,0,1,1,1,1,1
11,670,0.0588,0,1,144.13,118.4,0.262,0,1,1,1,1,1,1
11,672,0.07056,0,1,999,117.6,0.092,1,0,1,1,1,1,1
11,673,0.04508,0,1,999,117.8,-0.111,0,0,1,1,1,1,1
11,675,0.07742,0,1,999,118.3,-0.282,1,0,1,1,1,1,1
11,676,0.04214,0,0,999,118.5,-0.343,0,0,1,1,1,1,1
11,677,0.01568,0,0,999,118.7,-0.398,0,0,1,1,1,1,1
11,678,1.70E-18,0,0,999,118.7,-0.303,0,0,1,1,1,1,1
11,680,-0.070777778,0,0,999,119.6,-0.36,0,0,1,1,1,1,1
11,681,0.02352,0,1,999,119.3,-0.233,0,0,1,1,1,1,1
11,686,-0.22834,0,1,68.45,118.5,-0.248,2,1,1,1,1,1,1
11,688,-0.1323,0,1,64.75,116.5,-0.425,2,1,1,1,1,1,1
11,689,0.1127,0,2,63.04,114.775,-0.344,1,1,1,1,1,1,1
11,690,0.2156,0,2,61.08,114.2,-0.332,1,1,1,1,1,1,1
11,691,0.13034,0,2,54.82,112.7,-0.324,1,1,1,1,1,1,1
11,692,0.0147,0,2,52.26,113.1,-0.214,0,1,1,1,1,1,1
11,694,-0.0147,0,2,49.1,111.5,-0.187,0,1,1,1,1,1,1
11,695,-0.0343,0,1,48.01,111.6,-0.3,0,1,1,1,1,1,1
11,698,0.05978,0,1,38.84,109.9,-0.232,0,1,1,1,1,1,1
11,699,0.05488,0,1,37.95,109.5,-0.242,0,1,1,1,1,1,1
11,700,-0.0931,0,2,34.29,110.4,-0.219,2,1,1,1,1,1,1
11,701,-0.023955556,0,2,32.51,108.9,-0.233,0,1,1,1,1,1,1
11,702,-0.0588,0,2,31.18,108.1,-0.192,0,1,1,1,1,1,1
11,703,-0.17836,0,3,29.49,106.5,-0.211,2,1,1,1,1,1,1
11,707,0.2254,0,3,28.31,103,-0.122,1,1,1,1,1,1,1
11,708,0.0686,0,3,57.34,103.5,-0.09,1,1,1,1,1,1,1
11,709,0.03626,0,3,56.91,104.2333333,-0.08,0,1,1,1,1,1,1
11,710,-0.00784,0,2,55.57,105.3,0.04,0,1,1,1,1,1,1
11,712,-0.32046,0,2,51.99,107,-0.25,2,1,1,1,1,1,1
11,714,0.03822,0,3,45.08,106.4,-0.194,0,1,1,1,1,1,1
11,716,0.00588,0,4,40.27,106.7,-0.199,0,1,1,1,1,1,1
11,717,0.03724,0,3,37.63,107.075,-0.101,0,1,1,1,1,1,1
11,721,-0.03724,0,2,36.45,108.5,-0.051,0,1,1,1,1,1,1
11,722,-0.0686,0,2,35.93,108.6,0,0,1,1,1,1,1,1
11,724,-0.02744,0,2,32.1,108.3,0.071,0,1,1,1,1,1,1
11,725,-0.24108,0,2,28.31,108.4,0.021,2,1,1,1,1,1,1
11,726,-0.00392,0,2,26.25,108,-0.01,0,1,1,1,1,1,1
11,727,0.0392,0,1,24.96,106.6,0,0,1,1,1,1,1,1
11,730,0.0588,0,1,26.32,105.5,-0.041,0,1,1,1,1,1,1
11,731,0.07938,0,1,27.19,105,0.01,1,1,1,1,1,1,1
11,732,0.049,0,1,28.51,105.3,0.041,0,1,1,1,1,1,1
11,733,0.00392,0,1,29.61,106,0.06,0,1,1,1,1,1,1
11,734,0.01764,0,1,30.56,105.9,0.121,0,1,1,1,1,1,1
11,735,0.02156,0,1,31.3,106.8,-0.051,0,1,1,1,1,1,1
11,736,-0.03038,0,1,30.73,107,-0.151,0,1,1,1,1,1,1
11,739,0.05488,0,1,29.41,109.3,-0.03,0,1,1,1,1,1,1
11,740,-0.021777778,0,2,28.83,109.7,0.031,0,1,1,1,1,1,1
11,741,-0.41454,0,2,28.21,111,0.041,2,1,1,1,1,1,1
11,742,0.0784,0,2,27.88,109.7,-0.041,1,1,1,1,1,1,1
11,744,0.08526,0,2,25.62,109.7,-0.222,1,1,1,1,1,1,1
11,745,0.03626,0,2,25.23,110.6,-0.104,0,1,1,1,1,1,1
11,750,-0.0784,0,1,22.8,109.8,-0.04,2,1,1,1,1,1,1
11,751,-0.04508,0,1,22.58,108.1,0.111,0,1,1,1,1,1,1
11,754,0.13328,0,1,21.68,106.5,-0.051,1,1,1,1,1,1,1
11,756,-0.06174,0,1,21.85,108,0.101,0,1,1,1,1,1,1
11,757,-0.03822,0,1,22.02,108.6,0.222,0,1,1,1,1,1,1
11,758,-0.0539,0,1,22.88,109.9,0.447,0,1,1,1,1,1,1
11,760,-0.18326,0,1,23.81,108.7,0.505,2,1,1,1,1,1,1
11,762,0.13524,0,1,24.74,108.8,0.433,1,1,1,1,1,1,1
11,764,-0.09114,0,1,26.11,109.8,0.232,2,1,1,1,1,1,1
11,765,-0.22736,0,1,27.62,110.5,0.192,2,1,1,1,1,1,1
11,766,-0.00784,0,1,28.47,111.1,0.03,0,1,1,1,1,1,1
11,767,0.0931,0,1,29.71,110.5,-0.02,1,1,1,1,1,1,1
11,771,0.06958,0,1,29.16,109.8,0.01,1,1,1,1,1,1,1
11,772,0.03724,0,1,27.82,109.6,0.101,0,1,1,1,1,1,1
11,773,0.0294,0,1,26.75,109.7,0.061,0,1,1,1,1,1,1
11,774,-0.25284,0,1,26.95,109.4,-0.101,2,1,1,1,1,1,1
11,775,-0.17248,0,1,28.14,109.7,-0.071,2,1,1,1,1,1,1
11,776,-0.10878,0,1,27.4,109,0.01,2,1,1,1,1,1,1
11,777,0.08526,0,1,27.64,106.9,0.061,1,1,1,1,1,1,1
11,778,0.28126,0,1,28.63,105.5,0.081,1,1,1,1,1,1,1
11,779,0.3234,0,1,28.19,105,0.352,1,1,1,1,1,1,1
11,781,-0.09702,1,1,26,107.9,1.416,4,1,1,1,1,1,1
11,782,-0.3724,0,1,999,109.1,0,2,0,1,1,1,1,1
11,783,-0.343,0,1,999,109.2,0,2,0,1,1,1,1,1
11,784,-0.17248,0,1,999,107.8666667,0,2,0,1,1,1,1,1
11,785,0.12348,0,1,999,105.8,0.121,1,0,1,1,1,1,1
11,787,0.24108,0,1,999,102.6,0.081,1,0,1,1,1,1,1
11,788,0.05194,0,1,999,104.3333333,0.061,0,0,1,1,1,1,1
11,789,-0.3185,0,1,999,106.4666667,0.06,2,0,1,1,1,1,1
11,791,-0.14602,0,1,999,106.5,0.181,2,0,1,1,1,1,1
11,792,0.08624,0,1,999,105.8,0.213,1,0,1,1,1,1,1
11,794,0.24206,0,1,999,103.8,0.243,1,0,1,1,1,1,1
11,796,-0.2058,0,2,999,106.6,0.172,2,0,1,1,1,1,1
11,798,-0.2989,0,3,999,107.5,0.294,2,0,1,1,1,1,1
11,800,-0.026133333,0,1,999,106.8,0.294,0,0,1,1,1,1,1
11,805,0.16856,0,3,92.43,102.1,0.07,1,1,1,1,1,1,1
11,806,0.06468,0,3,94.83,101.4,0.051,1,1,1,1,1,1,1
11,809,-0.11564,0,3,107.26,97.6,0.356,2,1,1,1,1,1,1
11,811,0.13132,1,3,59.32,95.7,1.607,4,1,1,1,1,1,1
11,812,0.12838,0,3,20.28,94.9,0,1,1,1,1,1,1,1
11,814,-0.13132,0,3,16.04,94.7,0,2,1,1,1,1,1,1
11,817,0.07056,0,1,13.09,92.2,-0.212,1,1,1,1,1,1,1
11,818,-0.00784,0,1,12.74,90.9,0.04,0,1,1,1,1,1,1
11,819,-0.03136,0,1,12.49,89.43333333,0.04,0,1,1,1,1,1,1
11,820,0.101675,0,1,13.09,88.175,-0.05,1,1,1,1,1,1,1
11,821,0.02744,0,1,14.12,88,-0.081,0,1,1,1,1,1,1
11,822,0.1911,0,1,15.42,87.4,-0.081,1,1,1,1,1,1,1
11,824,0.1029,0,1,18.93,87.1,-0.02,1,1,1,1,1,1,1
11,825,0.095822222,0,1,20.31,87.6,-0.02,1,1,1,1,1,1,1
11,827,-0.1813,0,2,23.76,89.4,-0.02,2,1,1,1,1,1,1
11,829,0.13818,0,2,30.24,89.4,0.151,1,1,1,1,1,1,1
11,831,0.08134,0,1,32.44,90.3,0.232,1,1,1,1,1,1,1
11,832,0.0784,0,1,33.68,90.2,0.233,1,1,1,1,1,1,1
11,834,-0.05684,0,1,34.88,92.38,0.405,0,1,1,1,1,1,1
11,835,0.00392,0,1,37.6,92.4,0.42,0,1,1,1,1,1,1
11,838,0.0049,0,2,39.75,94.1,0.303,0,1,1,1,1,1,1
11,839,-0.02646,0,2,39.62,93.7,0.393,0,1,1,1,1,1,1
11,841,-0.20286,0,3,40.41,94.7,0.728,2,1,1,1,1,1,1
11,843,-0.11172,0,3,41.9,93.2,0.708,2,1,1,1,1,1,1
11,846,-0.21658,0,1,33.18,90.85,-0.03,2,1,1,1,1,1,1
11,847,-0.3773,0,1,32.22,89.3,0.081,2,1,1,1,1,1,1
11,848,-0.15288,0,1,31.83,87.8,0.203,2,1,1,1,1,1,1
11,849,-0.45276,0,1,34.03,85.3,0.564,2,1,1,1,1,1,1
11,850,0.211925,0,1,37.12,83.7,0.594,1,1,1,1,1,1,1
11,851,0.452977778,1,1,999,79.325,1.483,4,0,1,1,1,1,1
11,852,0.326072727,0,1,42.06,78.2,0.081,1,1,1,1,1,1,1
11,854,0.027222222,0,1,49.76,79.4,1.691,0,1,1,1,1,1,1
11,857,0.02842,0,1,56.84,79,-0.101,0,1,1,1,1,1,1
11,858,-0.04998,0,1,58,78.6,-0.04,0,1,1,1,1,1,1
11,860,0.074044444,0,1,58.11,78.325,-0.091,1,1,1,1,1,1,1
11,861,0.123044444,0,1,57.7,77.5,0.03,1,1,1,1,1,1,1
11,863,-0.05586,0,1,49.3,76,0.071,0,1,1,1,1,1,1
11,864,-0.07252,0,1,43.56,74.8,0.182,0,1,1,1,1,1,1
11,866,-0.24794,0,1,31.58,71.4,0.377,2,1,1,1,1,1,1
11,868,0.02842,0,1,22.25,63.7,0.283,0,1,1,1,1,1,1
11,869,0.02842,0,1,999,61.7,0.263,0,0,1,1,1,1,1
11,870,-0.380022222,0,1,999,58.6,0.606,2,0,1,1,1,1,1
11,871,-0.25676,0,1,999,56.2,1.18,2,0,1,1,1,1,1
11,872,0.23324,0,1,999,51.2,1.437,1,0,1,1,1,1,1
13,10,0.04116,0,0,999,76.7,0,0,0,1,1,1,1,1
13,11,-0.09898,0,0,999,71.48333333,0,2,0,1,1,1,1,1
13,12,-0.245,0,0,999,73.76666667,0,2,0,1,1,1,1,1
13,16,-0.12446,0,0,999,84.44,-0.152,2,0,1,1,1,1,1
13,17,-0.13328,0,1,999,87.76666667,-0.53,2,0,1,1,1,1,1
13,18,-0.24892,0,1,999,90.18,0,2,0,1,1,1,1,1
13,20,-0.12838,0,1,999,93.94,0.662,2,0,1,1,1,1,1
13,23,0.07056,-1,1,999,97.66666667,0.515,3,0,1,1,1,1,1
13,24,-0.02058,0,1,999,98.2,0.497,0,0,1,1,1,1,1
13,25,-0.124133333,0,1,999,100.8181818,0.485,2,0,1,1,1,1,1
13,26,-0.26264,0,0,999,100.9444444,0.343,2,0,1,1,1,1,1
13,27,-0.18718,0,0,999,100.77,0.101,2,0,1,1,1,1,1
13,28,0.08428,0,0,999,100.1,0.171,1,0,1,1,1,1,1
13,29,0.084933333,0,0,999,99.66666667,0.212,1,0,1,1,1,1,1
13,30,0.06076,0,0,999,99.67777778,0.232,1,0,1,1,1,1,1
13,31,0.10584,0,1,999,99.86,0.344,1,0,1,1,1,1,1
13,32,-0.03038,0,1,999,100.0555556,0.518,0,0,1,1,1,1,1
13,33,-0.03822,0,0,999,99.96,0.485,0,0,1,1,1,1,1
13,37,0.09016,0,1,999,101.4,-0.906,1,0,1,1,1,1,1
13,38,0.03038,0,1,999,102.1444444,-0.899,0,0,1,1,1,1,1
13,39,0.0294,0,1,999,102.6333333,0,0,0,1,1,1,1,1
13,40,0.04508,0,1,29.26,103.4666667,0.522,0,1,1,1,1,1,1
13,41,-0.0441,0,1,999,104.3333333,0.47,0,0,1,1,1,1,1
13,42,-0.0441,0,1,999,105.1333333,0.172,0,0,1,1,1,1,1
13,43,-0.00686,0,1,999,105.625,-0.01,0,0,1,1,1,1,1
13,47,-0.1715,0,1,999,107.725,0.386,2,0,1,1,1,1,1
13,48,0.01372,0,0,999,107.1777778,0.394,0,0,1,1,1,1,1
13,51,0.02058,0,0,999,106.9571429,0.357,0,0,1,1,1,1,1
13,52,-0.01176,0,0,999,107.1,0.153,0,0,1,1,1,1,1
13,54,-0.0784,0,0,999,107.6666667,-0.12,2,0,1,1,1,1,1
13,55,0.00392,0,0,999,107.525,0.282,0,0,1,1,1,1,1
13,56,-0.03038,0,0,999,107.3285714,0.426,0,0,1,1,1,1,1
13,57,0.04998,0,0,999,107.225,0.495,1,0,1,1,1,1,1
13,58,0.04508,0,0,999,107.275,0.541,0,0,1,1,1,1,1
13,59,0.001088889,0,1,999,107.6428571,0.495,0,0,1,1,1,1,1
13,60,-0.01862,0,1,999,108.1142857,0.609,0,0,1,1,1,1,1
13,61,0.02254,0,1,999,108.2714286,0.545,0,0,1,1,1,1,1
13,62,-0.00294,0,1,999,108.3571429,0.372,0,0,1,1,1,1,1
13,63,0.02058,0,2,999,108.7125,0.221,0,0,1,1,1,1,1
13,64,-0.16758,0,1,999,108.9,0.101,2,0,1,1,1,1,1
13,66,0.03822,0,1,999,108.95,0.03,0,0,1,1,1,1,1
13,67,0.02352,0,0,999,109.1,0.05,0,0,1,1,1,1,1
13,68,-0.00784,0,0,999,109.1714286,0.081,0,0,1,1,1,1,1
13,70,0.00098,0,0,999,109.75,0.102,0,0,1,1,1,1,1
13,75,0.00294,0,0,999,110.975,0.222,0,0,1,1,1,1,1
13,77,-0.08918,0,0,999,111.875,0.333,2,0,1,1,1,1,1
13,78,0.00686,0,0,999,111.3142857,0.836,0,0,1,1,1,1,1
13,79,0.00882,0,0,999,110.425,1.34,0,0,1,1,1,1,1
13,80,-0.00392,0,0,999,110.6,0,0,0,1,1,1,1,1
13,81,0.01568,0,0,999,110.1,0,0,0,1,1,1,1,1
13,82,0.03136,0,0,999,109.875,0,0,0,1,1,1,1,1
13,83,0.03626,0,0,999,109.5666667,0.08,0,0,1,1,1,1,1
13,84,-0.03724,1,0,999,109.3375,0.325,4,0,1,1,1,1,1
13,85,-0.013066667,0,1,999,109.525,0.606,0,0,1,1,1,1,1
13,87,0.01862,0,1,999,108.6,0.83,0,0,1,1,1,1,1
13,88,0.0049,0,1,999,108.5857143,0.819,0,0,1,1,1,1,1
13,90,0.05096,0,1,999,108.4,0.723,1,0,1,1,1,1,1
13,92,-0.00784,0,1,34.39,108.075,0.202,0,1,1,1,1,1,1
13,93,0.02058,0,2,35.61,108.3857143,0.376,0,1,1,1,1,1,1
13,94,-0.02646,0,2,37.79,108.6333333,0.645,0,1,1,1,1,1,1
13,95,-0.01764,0,2,41.31,107.7,0.669,0,1,1,1,1,1,1
13,96,-0.03234,0,2,42.3,107.8857143,0.555,0,1,1,1,1,1,1
13,97,-0.00392,0,1,42.76,107.9333333,0.575,0,1,1,1,1,1,1
13,98,-0.05292,0,1,999,108.4,0.645,2,0,1,1,1,1,1
13,100,0.00196,0,0,999,107.675,0.486,0,0,1,1,1,1,1
13,101,0.03332,0,0,999,107.6,0.599,0,0,1,1,1,1,1
13,102,-0.03332,0,0,999,107.9333333,0.668,0,0,1,1,1,1,1
13,104,0.01862,0,1,999,107.6666667,0.554,0,0,1,1,1,1,1
13,106,-0.00098,0,0,999,107.4571429,0.386,0,0,1,1,1,1,1
13,107,0.02254,0,0,999,107.4,0.363,0,0,1,1,1,1,1
13,108,0.0245,0,1,999,105.0666667,0.467,0,0,1,1,1,1,1
13,110,-0.00392,0,1,999,108.125,0.561,0,0,1,1,1,1,1
13,111,-0.02254,0,0,999,107.9428571,0.567,0,0,1,1,1,1,1
13,112,0.04704,0,0,999,108,0.65,0,0,1,1,1,1,1
13,113,0.00196,0,0,999,108.55,0.656,0,0,1,1,1,1,1
13,114,-0.02254,0,0,999,108.95,0.629,0,0,1,1,1,1,1
13,116,-0.02352,0,0,999,109.0375,0.497,0,0,1,1,1,1,1
13,118,-0.06272,0,0,999,109.225,0.519,2,0,1,1,1,1,1
13,120,-0.00392,0,0,999,109.7,0.65,0,0,1,1,1,1,1
13,121,-0.00686,0,0,999,109.4571429,0.544,0,0,1,1,1,1,1
13,122,0.03332,0,1,999,109.5875,0.336,0,0,1,1,1,1,1
13,123,-0.01274,0,1,999,110.2,-0.081,0,0,1,1,1,1,1
13,124,0.0441,0,0,999,110.375,-0.343,0,0,1,1,1,1,1
13,125,-0.01274,0,0,999,110.8,-0.54,0,0,1,1,1,1,1
13,127,0.0833,0,0,999,111.8857143,-0.251,1,0,1,1,1,1,1
13,130,-0.2205,0,2,38.74,112.25,0.312,2,1,1,1,1,1,1
13,137,0.10584,0,1,23.56,105.2571429,0,1,1,1,1,1,1,1
13,139,0.07938,0,2,21.89,105,0.292,1,1,1,1,1,1,1
13,140,0.04116,0,2,20.37,104.75,0.332,0,1,1,1,1,1,1
13,141,-0.11956,0,2,19.01,104.8857143,0.212,2,1,1,1,1,1,1
13,142,-0.09996,-1,2,18.24,104.5714286,0.152,3,1,1,1,1,1,1
13,143,0.13524,0,2,17.03,103.9,0.05,1,1,1,1,1,1,1
13,144,-0.17542,0,2,16.57,103.5125,0.05,2,1,1,1,1,1,1
13,146,0.04018,0,2,15.27,101.8142857,0.229,0,1,1,1,1,1,1
13,147,0.124133333,0,2,14.43,100.6714286,0.131,1,1,1,1,1,1,1
13,148,0.07742,0,1,13.83,100.5571429,0.171,1,1,1,1,1,1,1
13,150,0.09506,0,1,13.21,99.47142857,0.713,1,1,1,1,1,1,1
13,152,0.0245,0,1,999,100.1142857,0,0,0,1,1,1,1,1
13,154,0.02548,0,1,999,101.0125,0.135,0,0,1,1,1,1,1
13,156,-0.11074,1,1,999,101.6,0.912,4,0,1,1,1,1,1
13,157,-0.06174,0,1,999,100.7857143,0.903,2,0,1,1,1,1,1
13,160,0.0294,0,1,999,99.92857143,0.19,0,0,1,1,1,1,1
13,162,-0.00392,0,0,999,100.875,0.172,0,0,1,1,1,1,1
13,164,-0.22834,0,0,999,100.8625,0.122,2,0,1,1,1,1,1
13,166,-0.00882,0,0,999,98.0875,0,0,0,1,1,1,1,1
13,168,0.10976,0,1,999,95.9,0.165,1,0,1,1,1,1,1
13,170,0.09212,0,2,999,95.38571429,0.383,1,0,1,1,1,1,1
13,171,0.1568,0,1,999,95.4,0.552,1,0,1,1,1,1,1
13,173,-0.1862,0,2,999,97.07142857,0.061,2,0,1,1,1,1,1
13,174,-0.2254,0,1,999,97.5,0.05,2,0,1,1,1,1,1
13,175,0.02548,0,1,999,96.92857143,0.06,0,0,1,1,1,1,1
13,176,0.06664,0,2,999,96.62857143,0.122,1,0,1,1,1,1,1
13,177,0.01764,0,1,999,96.825,0.253,0,0,1,1,1,1,1
13,179,-0.193822222,0,1,999,96.83333333,0.639,2,0,1,1,1,1,1
13,180,-0.07742,0,1,999,96.7,0.427,2,0,1,1,1,1,1
13,181,0.04606,0,1,999,96.12857143,0.121,0,0,1,1,1,1,1
13,183,-0.05096,0,1,999,96.14285714,0.243,0,0,1,1,1,1,1
13,184,-0.07154,0,1,999,96.17142857,0.53,2,0,1,1,1,1,1
13,185,-0.05684,0,1,999,95.6875,0.588,2,0,1,1,1,1,1
13,188,0.10388,0,1,999,93.27142857,0.323,1,0,1,1,1,1,1
13,190,0.10584,0,1,999,92.73333333,0.062,1,0,1,1,1,1,1
13,191,0.11368,0,1,999,93.35,0.06,1,0,1,1,1,1,1
13,192,-0.03528,0,2,23.06,94.125,-0.06,0,1,1,1,1,1,1
13,194,0.01274,0,2,20.37,95.11428571,-0.774,0,1,1,1,1,1,1
13,199,-0.011977778,0,1,18.16,98.2,0.445,0,1,1,1,1,1,1
13,200,-0.07056,-2,1,17.61,99.925,0.367,3,1,1,1,1,1,1
13,202,-0.23912,0,2,16.2,101.0857143,0.171,2,1,1,1,1,1,1
13,203,-0.02548,0,2,15.83,100.6,0.051,0,1,1,1,1,1,1
13,204,0.04704,0,3,15.46,100.5333333,0.04,0,1,1,1,1,1,1
13,205,0.02352,0,3,15.46,100.4,0.15,0,1,1,1,1,1,1
13,207,-0.05488,0,3,15.66,99.25,0.414,2,1,1,1,1,1,1
13,209,0.065333333,0,1,15.03,98.76666667,0.436,1,1,1,1,1,1,1
13,210,0.01274,0,2,15.21,98.31428571,0.517,0,1,1,1,1,1,1
13,211,0.02254,0,2,25.72,98.2,0.323,0,1,1,1,1,1,1
13,212,0.038111111,0,3,25.72,97.84285714,0.204,0,1,1,1,1,1,1
13,214,0.07154,0,2,26.58,97.95714286,0.392,1,1,1,1,1,1,1
13,215,0.03038,0,2,27.15,97.81428571,0.548,0,1,1,1,1,1,1
13,216,0.0196,0,2,26.78,98.2,0.8,0,1,1,1,1,1,1
13,217,-0.0294,0,2,26.1,98.525,0.899,0,1,1,1,1,1,1
13,219,-0.09996,0,1,25.15,99,1.154,2,1,1,1,1,1,1
13,221,0.09702,0,1,26,98.2,0,1,1,1,1,1,1,1
13,224,-0.00882,0,1,24.07,100.1857143,0.081,0,1,1,1,1,1,1
13,225,-0.07546,2,1,999,100.3625,0.202,4,0,1,1,1,1,1
13,226,0.02352,0,1,999,100.1142857,0.174,0,0,1,1,1,1,1
13,227,-0.01568,0,1,999,100.3,0.222,0,0,1,1,1,1,1
13,228,-0.11662,0,1,999,100.225,0.262,2,0,1,1,1,1,1
13,229,-0.043555556,0,1,999,99.8,0.364,0,0,1,1,1,1,1
13,230,-0.0294,0,1,999,98.98571429,0.536,0,0,1,1,1,1,1
13,231,0.11662,0,1,20.91,98.325,0.605,1,1,1,1,1,1,1
13,232,0.11172,0,1,20.68,97.7,0.695,1,1,1,1,1,1,1
13,233,0.0784,0,1,21.18,97.57142857,0.627,1,1,1,1,1,1,1
13,234,0.09604,0,1,21.15,97.8,0.425,1,1,1,1,1,1,1
13,235,-0.0392,0,2,21.62,98.61428571,0.234,0,1,1,1,1,1,1
13,236,-0.05292,0,2,22.49,98.3,0.123,2,1,1,1,1,1,1
13,237,-0.04998,0,2,22.31,98,0.242,0,1,1,1,1,1,1
13,238,-0.04214,0,2,22.42,97.77142857,0.414,0,1,1,1,1,1,1
13,242,-0.030488889,0,2,23.81,96.35,0.495,0,1,1,1,1,1,1
13,246,0.02646,0,3,26.87,96.46,0.324,0,1,1,1,1,1,1
13,247,-0.01862,0,2,27.81,96.7,0.414,0,1,1,1,1,1,1
13,248,-0.18326,0,2,27.88,97.4,0.424,2,1,1,1,1,1,1
13,249,-0.017422222,0,2,29.81,97.46,0.473,0,1,1,1,1,1,1
13,250,-0.01666,0,2,30.65,97.3,0.565,0,1,1,1,1,1,1
13,251,-0.20188,0,1,31.57,97.63333333,0.703,2,1,1,1,1,1,1
13,252,-0.02058,0,1,35.08,97.57142857,0.725,0,1,1,1,1,1,1
13,253,-0.0294,0,2,35.18,97.6,0.372,0,1,1,1,1,1,1
13,254,-0.1029,0,2,33.45,97.7,0.671,2,1,1,1,1,1,1
13,255,-0.06958,0,2,32.34,97.58,0.786,2,1,1,1,1,1,1
13,256,-0.03528,0,2,31.01,97.43333333,0.977,0,1,1,1,1,1,1
13,257,-0.12446,0,2,999,97.28,0.66,2,0,1,1,1,1,1
13,258,-0.02744,0,3,32.72,96.85,0.589,0,1,1,1,1,1,1
13,261,-0.00588,0,1,14,94.13333333,0.242,0,1,1,1,1,1,1
13,262,0.00392,0,1,15.45,93.6,0.191,0,1,1,1,1,1,1
13,265,0.03822,0,4,18.38,92.43333333,0.911,0,1,1,1,1,1,1
13,266,0.11368,0,4,18.6,92.12,1.067,1,1,1,1,1,1,1
13,267,0.0245,0,4,19.9,91.9,1.192,0,1,1,1,1,1,1
13,269,0.003266667,0,3,20,92.1,0.288,0,1,1,1,1,1,1
